Timestamp (ms),TP9 (left ear),AF7 (left forehead),AF8 (right forehead),TP10 (right ear)
21711,13.18359375,17.08984375,-4.8828125,3.90625
21715,8.7890625,17.08984375,6.8359375,-0.48828125
21720,4.8828125,15.625,15.13671875,18.06640625
21723,14.16015625,15.13671875,11.23046875,11.23046875
21728,19.53125,18.5546875,11.71875,6.8359375
21731,16.6015625,16.11328125,9.27734375,7.32421875
21736,4.39453125,13.671875,0.9765625,-1.953125
21739,-1.953125,16.11328125,1.953125,12.20703125
21744,16.6015625,13.671875,4.39453125,24.4140625
21747,32.2265625,12.20703125,6.8359375,8.30078125
21752,22.4609375,6.8359375,4.8828125,-12.20703125
21755,10.25390625,5.37109375,0.48828125,-20.99609375
21760,5.859375,3.90625,-5.859375,-9.765625
21763,10.25390625,-2.9296875,-14.6484375,3.90625
21767,21.484375,-3.41796875,-9.27734375,-5.37109375
21772,15.625,-11.23046875,-9.27734375,-16.11328125
21775,2.44140625,-15.625,-13.18359375,-15.13671875
21779,-2.44140625,-27.83203125,-16.6015625,-4.8828125
21784,12.6953125,-37.109375,-13.671875,2.44140625
21787,17.08984375,-40.52734375,-12.6953125,-10.7421875
21792,3.90625,-50.29296875,-20.01953125,-18.06640625
21795,-6.8359375,-55.17578125,-21.97265625,-25.390625
21800,4.39453125,-52.734375,-15.625,-18.06640625
21803,26.3671875,-46.38671875,-11.23046875,8.7890625
21807,24.4140625,-54.6875,-13.671875,0
21812,17.08984375,-62.5,-17.578125,-16.11328125
21816,15.13671875,-54.19921875,-9.27734375,-18.5546875
21819,15.625,-53.22265625,-4.39453125,-6.34765625
21823,27.34375,-59.5703125,-1.46484375,15.625
21827,31.73828125,-63.96484375,-0.48828125,8.30078125
21831,18.5546875,-65.4296875,-5.859375,-8.7890625
21836,11.23046875,-64.94140625,-2.9296875,-11.71875
21839,11.23046875,-65.91796875,1.953125,9.765625
21844,17.08984375,-71.2890625,1.953125,20.5078125
21847,21.97265625,-75.68359375,-1.46484375,4.39453125
21852,17.08984375,-74.21875,-0.48828125,-6.34765625
21855,9.765625,-69.82421875,3.41796875,14.6484375
21860,4.8828125,-66.40625,5.859375,24.90234375
21864,16.11328125,-61.03515625,2.9296875,4.39453125
21868,21.97265625,-62.5,3.90625,-10.25390625
21871,11.71875,-70.3125,2.44140625,-0.48828125
21876,2.9296875,-70.3125,-1.953125,21.484375
21879,0.9765625,-62.98828125,-0.48828125,20.99609375
21884,6.34765625,-63.4765625,-0.9765625,6.8359375
21887,10.7421875,-66.40625,-1.953125,-11.71875
21892,9.27734375,-71.2890625,-2.44140625,-11.71875
21895,2.9296875,-73.2421875,-5.859375,2.44140625
21900,-10.25390625,-73.73046875,-9.27734375,1.46484375
21903,-10.7421875,-79.1015625,-7.8125,-6.8359375
21908,-2.44140625,-78.125,-7.32421875,-12.6953125
21911,-0.48828125,-79.1015625,-2.9296875,-6.8359375
21916,-5.859375,-88.37890625,-0.9765625,3.41796875
21919,-16.6015625,-89.84375,-4.39453125,6.8359375
21924,-12.6953125,-90.8203125,-4.39453125,0
21927,-5.37109375,-101.07421875,0,-20.5078125
21931,-14.16015625,-110.83984375,-0.9765625,-31.25
21936,-17.578125,-120.60546875,-5.859375,-0.48828125
21939,-20.5078125,-130.859375,-8.7890625,13.671875
21944,-14.6484375,-139.16015625,-9.765625,-14.6484375
21947,-4.39453125,-140.625,-14.16015625,-27.34375
21952,-6.8359375,-140.625,-20.01953125,-21.97265625
21955,-7.8125,-149.4140625,-15.625,-1.46484375
21960,-14.6484375,-160.64453125,-9.765625,16.11328125
21964,-8.7890625,-170.41015625,-8.7890625,7.8125
21967,8.7890625,-176.7578125,-5.37109375,-2.44140625
21971,6.34765625,-183.59375,-2.44140625,-4.8828125
21975,-2.44140625,-188.96484375,-4.8828125,4.39453125
21979,-12.6953125,-186.03515625,-4.39453125,21.97265625
21983,-21.484375,-191.40625,-7.8125,18.5546875
21988,-9.27734375,-198.73046875,-7.32421875,0.48828125
21991,-1.953125,-204.1015625,-2.44140625,-11.23046875
21996,-9.27734375,-208.0078125,-2.9296875,-1.953125
21999,-20.5078125,-213.37890625,-0.9765625,16.11328125
22003,-25.87890625,-221.19140625,-1.953125,6.8359375
22007,-10.25390625,-226.5625,-4.39453125,-10.7421875
22012,-3.90625,-232.91015625,0,-21.97265625
22015,-15.13671875,-233.3984375,0.48828125,-18.06640625
22019,-34.1796875,-237.3046875,-5.37109375,3.90625
22024,-48.828125,-239.2578125,-7.8125,2.44140625
22027,-34.66796875,-235.3515625,-4.39453125,-8.7890625
22031,-20.5078125,-242.67578125,-3.90625,-15.13671875
22036,-26.3671875,-244.62890625,-4.8828125,-14.6484375
22039,-33.69140625,-240.72265625,-4.8828125,11.71875
22044,-33.69140625,-249.51171875,-12.6953125,14.16015625
22047,-13.671875,-254.39453125,-9.765625,-1.46484375
22052,-11.23046875,-265.13671875,-8.7890625,-6.34765625
22055,-17.08984375,-267.08984375,-7.8125,-8.30078125
22060,-19.04296875,-261.23046875,-12.6953125,5.859375
22063,-9.27734375,-263.18359375,-11.71875,16.11328125
22068,2.44140625,-262.20703125,-2.44140625,7.32421875
22071,0,-263.18359375,-1.953125,-5.859375
22075,-9.27734375,-265.13671875,-5.37109375,-5.37109375
22079,-17.08984375,-262.6953125,-7.32421875,6.8359375
22084,-19.04296875,-270.99609375,-11.71875,13.671875
22087,-9.27734375,-271.97265625,-5.859375,4.8828125
22091,-5.37109375,-274.4140625,-2.9296875,-11.71875
22095,-38.0859375,-289.0625,-7.32421875,-22.94921875
22100,-31.73828125,-291.015625,-7.32421875,-10.25390625
22103,-18.5546875,-296.38671875,-9.765625,4.8828125
22107,-24.4140625,-308.10546875,-10.25390625,-8.30078125
22112,-30.2734375,-313.4765625,-11.71875,-15.13671875
22115,-42.48046875,-311.5234375,-23.4375,-19.53125
22119,-38.0859375,-313.4765625,-23.4375,-12.20703125
22124,-16.6015625,-320.3125,-15.13671875,7.8125
22127,-12.6953125,-323.73046875,-15.13671875,-9.765625
22131,-11.71875,-323.73046875,-12.6953125,-20.5078125
22135,-17.578125,-319.82421875,-14.6484375,-22.4609375
22140,-15.625,-318.359375,-16.11328125,-6.8359375
22143,0.48828125,-313.96484375,-22.4609375,-13.671875
22147,-6.8359375,-308.10546875,-24.90234375,-29.78515625
22151,-26.3671875,-311.03515625,-23.4375,-35.15625
22156,-35.64453125,-311.03515625,-21.97265625,-17.578125
22159,-35.64453125,-303.7109375,-17.08984375,2.9296875
22164,-29.296875,-297.8515625,-15.13671875,-10.25390625
22167,-30.76171875,-293.9453125,-13.671875,-31.25
22172,-33.203125,-297.8515625,-13.671875,-39.0625
22175,-38.57421875,-297.8515625,-15.625,-31.73828125
22180,-39.55078125,-291.50390625,-10.25390625,-5.37109375
22184,-33.203125,-285.64453125,-14.16015625,-9.27734375
22187,-36.1328125,-283.69140625,-17.578125,-27.34375
22192,-42.96875,-290.52734375,-11.23046875,-23.4375
22197,-49.8046875,-278.3203125,-15.625,-22.94921875
22199,-37.109375,-273.92578125,-22.94921875,-10.7421875
22204,-28.80859375,-272.4609375,-27.83203125,-15.13671875
22207,-39.55078125,-270.5078125,-29.78515625,-25.87890625
22211,-57.6171875,-272.94921875,-28.3203125,-21.484375
22215,-66.89453125,-269.53125,-20.99609375,-29.296875
22220,-51.7578125,-258.7890625,-19.04296875,-15.625
22223,-46.38671875,-252.44140625,-24.90234375,-7.8125
22227,-50.78125,-248.046875,-23.92578125,-29.296875
22231,-56.640625,-235.3515625,-27.83203125,-42.96875
22235,-59.08203125,-233.3984375,-31.25,-26.3671875
22240,-48.33984375,-235.3515625,-28.80859375,-16.6015625
22243,-38.57421875,-229.00390625,-28.80859375,-32.2265625
22247,-32.71484375,-221.19140625,-27.83203125,-41.50390625
22251,-39.0625,-213.37890625,-22.4609375,-43.45703125
22256,-49.8046875,-212.40234375,-22.94921875,-36.1328125
22259,-47.8515625,-207.51953125,-29.78515625,-25.390625
22263,-35.64453125,-200.68359375,-31.73828125,-27.83203125
22267,-31.25,-195.80078125,-29.296875,-35.64453125
22271,-42.96875,-186.03515625,-32.2265625,-38.57421875
22276,-50.29296875,-188.4765625,-27.83203125,-21.484375
22279,-43.45703125,-183.10546875,-21.484375,-0.9765625
22284,-38.57421875,-175.29296875,-24.90234375,-8.7890625
22287,-40.0390625,-177.24609375,-27.34375,-22.94921875
22291,-48.828125,-173.33984375,-28.3203125,-28.3203125
22296,-55.17578125,-167.48046875,-29.78515625,-18.5546875
22299,-47.36328125,-157.71484375,-28.3203125,12.6953125
22304,-41.50390625,-151.3671875,-29.296875,-6.8359375
22307,-52.734375,-148.4375,-35.15625,-36.1328125
22312,-53.7109375,-145.01953125,-36.1328125,-32.2265625
22315,-60.05859375,-142.08984375,-31.73828125,-26.3671875
22319,-67.3828125,-136.71875,-34.66796875,-24.90234375
22324,-54.6875,-128.41796875,-39.55078125,-29.296875
22327,-41.9921875,-124.0234375,-43.45703125,-41.50390625
22331,-42.96875,-122.0703125,-49.31640625,-54.6875
22335,-48.828125,-115.234375,-47.8515625,-41.9921875
22340,-46.875,-111.328125,-41.015625,-14.6484375
22343,-26.85546875,-98.14453125,-35.15625,-8.30078125
22347,-15.13671875,-86.42578125,-32.71484375,-17.08984375
22351,-19.04296875,-83.984375,-30.76171875,-30.2734375
22356,-23.92578125,-73.2421875,-31.73828125,-33.69140625
22359,-29.296875,-77.1484375,-35.64453125,-10.25390625
22364,-23.4375,-85.44921875,-39.55078125,-4.39453125
22367,-19.04296875,-82.51953125,-34.66796875,-20.99609375
22372,-23.92578125,-75.68359375,-28.3203125,-37.109375
22375,-35.15625,-71.2890625,-33.203125,-44.43359375
22379,-46.875,-69.82421875,-37.109375,-15.13671875
22383,-37.59765625,-73.2421875,-35.15625,-4.39453125
22388,-28.80859375,-72.265625,-30.76171875,-20.5078125
22391,-30.2734375,-61.03515625,-27.34375,-31.25
22395,-41.50390625,-53.22265625,-28.3203125,-41.50390625
22399,-59.08203125,-55.17578125,-34.1796875,-25.87890625
22403,-49.31640625,-59.5703125,-33.69140625,-12.6953125
22408,-29.296875,-59.08203125,-30.76171875,-28.80859375
22411,-30.76171875,-56.15234375,-31.73828125,-57.12890625
22416,-48.828125,-50.78125,-27.83203125,-62.01171875
22419,-55.6640625,-50.29296875,-27.83203125,-36.62109375
22424,-42.48046875,-61.5234375,-32.2265625,-24.4140625
22427,-35.15625,-58.59375,-32.71484375,-40.0390625
22431,-41.015625,-55.17578125,-33.69140625,-43.45703125
22435,-42.96875,-58.59375,-25.87890625,-40.0390625
22440,-42.48046875,-52.734375,-20.5078125,-26.3671875
22443,-37.59765625,-50.78125,-24.90234375,-18.5546875
22447,-32.2265625,-55.6640625,-28.80859375,-36.62109375
22451,-35.64453125,-54.19921875,-28.80859375,-43.9453125
22455,-47.36328125,-48.33984375,-24.90234375,-50.29296875
22460,-59.08203125,-46.875,-28.3203125,-43.9453125
22463,-49.31640625,-42.48046875,-29.296875,-25.87890625
22467,-37.59765625,-38.0859375,-28.80859375,-36.1328125
22472,-38.57421875,-41.9921875,-35.64453125,-51.26953125
22475,-44.921875,-27.83203125,-36.62109375,-60.05859375
22479,-41.9921875,-25.390625,-26.3671875,-42.48046875
22483,-28.80859375,-25.390625,-26.3671875,-23.92578125
22487,-24.4140625,-26.3671875,-28.3203125,-30.76171875
22492,-35.15625,-21.97265625,-21.484375,-32.71484375
22495,-46.38671875,-19.53125,-22.94921875,-38.57421875
22500,-52.24609375,-17.578125,-29.296875,-35.15625
22503,-28.80859375,-17.08984375,-24.90234375,-19.04296875
22507,-12.20703125,-15.13671875,-17.578125,-14.16015625
22511,-17.578125,-15.13671875,-17.578125,-22.94921875
22516,-32.71484375,-11.71875,-17.08984375,-27.34375
22519,-40.0390625,-11.71875,-19.04296875,-16.11328125
22523,-29.78515625,-11.71875,-22.4609375,-12.6953125
22527,-26.85546875,-11.23046875,-25.390625,-31.73828125
22532,-30.76171875,-11.71875,-27.34375,-38.0859375
22535,-40.52734375,-9.27734375,-29.296875,-33.203125
22540,-52.24609375,-12.20703125,-37.109375,-18.5546875
22543,-42.48046875,-9.765625,-36.1328125,-20.01953125
22547,-33.69140625,-1.953125,-35.15625,-35.64453125
22552,-37.109375,-1.46484375,-36.62109375,-41.9921875
22556,-44.921875,-2.9296875,-35.64453125,-43.9453125
22559,-55.6640625,-3.90625,-35.15625,-18.06640625
22564,-37.109375,-1.953125,-20.5078125,-1.46484375
22567,-14.6484375,2.44140625,-9.765625,-18.5546875
22571,-16.6015625,-2.44140625,-7.32421875,-30.76171875
22576,-30.2734375,-9.27734375,-1.46484375,-29.78515625
22579,-38.57421875,-7.32421875,0.9765625,-17.578125
22584,-35.64453125,-8.7890625,0.9765625,-10.7421875
22587,-22.4609375,-15.625,1.46484375,-12.20703125
22592,-20.5078125,-11.23046875,-1.46484375,-23.92578125
22595,-36.1328125,-8.7890625,-3.41796875,-43.45703125
22599,-46.38671875,-12.20703125,1.46484375,-28.80859375
22604,-36.1328125,-9.27734375,-0.9765625,-39.0625
22607,-23.92578125,-9.27734375,-4.8828125,-44.921875
22612,-20.99609375,-10.25390625,-4.8828125,-34.1796875
22616,-18.5546875,-13.671875,-10.7421875,-17.08984375
22619,-41.50390625,-19.53125,-12.6953125,-24.90234375
22623,-38.57421875,-15.625,-11.71875,-32.71484375
22628,-20.5078125,-13.18359375,-15.625,-33.203125
22631,-20.99609375,-11.71875,-14.16015625,-19.04296875
22636,-21.484375,-10.25390625,-10.25390625,-4.8828125
22639,-24.90234375,-10.25390625,-14.6484375,-10.7421875
22644,-26.3671875,-10.7421875,-18.06640625,-33.203125
22647,-18.06640625,-8.30078125,-17.578125,-48.33984375
22652,-10.25390625,-5.859375,-23.92578125,-36.62109375
22655,-22.94921875,-9.27734375,-22.94921875,-13.18359375
22660,-36.1328125,-13.18359375,-23.4375,-12.6953125
22664,-42.48046875,-14.16015625,-24.4140625,-26.85546875
22667,-26.3671875,-9.27734375,-29.296875,-20.01953125
22672,-14.6484375,-12.20703125,-27.83203125,-7.32421875
22675,-24.90234375,-14.16015625,-22.4609375,-5.859375
22679,-25.390625,-2.9296875,-21.484375,-9.27734375
22684,-26.3671875,-4.39453125,-23.92578125,-23.4375
22687,-22.4609375,-4.39453125,-25.87890625,-37.109375
22692,-18.06640625,-1.46484375,-28.80859375,-44.43359375
22695,-20.5078125,-2.9296875,-35.64453125,-23.92578125
22699,-38.0859375,-5.37109375,-33.69140625,-16.6015625
22704,-51.7578125,-9.765625,-25.390625,-30.76171875
22707,-40.52734375,-10.7421875,-20.01953125,-35.64453125
22712,-24.4140625,-7.8125,-18.5546875,-36.1328125
22716,-21.97265625,-8.30078125,-19.04296875,-15.625
22719,-28.3203125,-12.6953125,-20.01953125,-3.90625
22723,-32.2265625,-8.30078125,-24.4140625,-25.87890625
22728,-26.85546875,-8.30078125,-23.92578125,-33.69140625
22731,-18.06640625,-12.6953125,-20.99609375,-27.34375
22736,-25.87890625,-17.08984375,-18.5546875,-18.5546875
22739,-35.64453125,-20.5078125,-17.578125,-7.8125
22744,-42.96875,-19.53125,-9.765625,-18.06640625
22747,-32.71484375,-15.13671875,-3.90625,-31.73828125
22751,-13.671875,-8.30078125,-4.8828125,-41.015625
22755,-25.87890625,-8.7890625,-3.90625,-28.3203125
22760,-36.62109375,-13.18359375,-3.90625,-15.13671875
22763,-36.62109375,-11.23046875,-6.34765625,-28.3203125
22768,-27.83203125,-14.6484375,-8.30078125,-44.43359375
22771,-25.390625,-14.16015625,-8.7890625,-59.08203125
22776,-38.0859375,-5.37109375,-13.18359375,-42.48046875
22779,-58.10546875,-6.8359375,-18.06640625,-21.484375
22783,-60.546875,-18.06640625,-15.13671875,-41.9921875
22788,-52.24609375,-25.87890625,-11.71875,-56.15234375
22791,-57.12890625,-24.90234375,-13.18359375,-58.59375
22795,-65.91796875,-23.92578125,-16.6015625,-56.640625
22799,-74.21875,-32.71484375,-26.3671875,-37.109375
22804,-72.265625,-35.15625,-29.296875,-31.25
22807,-56.640625,-34.66796875,-19.53125,-38.0859375
22811,-44.43359375,-24.4140625,-15.625,-46.875
22816,-47.36328125,-19.04296875,-24.4140625,-41.50390625
22819,-58.10546875,-24.90234375,-25.87890625,-24.90234375
22824,-54.6875,-29.296875,-25.390625,-28.3203125
22827,-37.109375,-28.80859375,-29.296875,-43.45703125
22831,-27.83203125,-30.2734375,-34.66796875,-52.734375
22836,-34.1796875,-31.25,-36.62109375,-36.62109375
22839,-47.8515625,-31.73828125,-28.3203125,-16.11328125
22843,-42.96875,-26.85546875,-28.80859375,-30.76171875
22847,-30.76171875,-30.2734375,-32.71484375,-42.48046875
22852,-38.57421875,-25.390625,-32.2265625,-35.15625
22855,-46.875,-20.01953125,-32.71484375,-31.73828125
22860,-59.08203125,-22.4609375,-37.109375,-18.5546875
22864,-49.31640625,-20.01953125,-37.109375,-20.01953125
22867,-35.15625,-11.71875,-29.296875,-31.73828125
22872,-35.15625,-9.765625,-26.85546875,-38.57421875
22875,-54.19921875,-12.6953125,-29.296875,-44.921875
22879,-66.89453125,-13.671875,-28.80859375,-25.390625
22884,-41.50390625,-10.25390625,-23.4375,-10.7421875
22887,-20.5078125,-0.9765625,-14.6484375,-21.484375
22892,-20.5078125,-0.9765625,-7.32421875,-23.92578125
22895,-27.34375,2.9296875,-1.46484375,-2.9296875
22899,-21.97265625,5.37109375,1.46484375,6.34765625
22903,-9.765625,8.7890625,-2.44140625,-9.27734375
22907,-3.90625,13.18359375,-3.90625,-14.16015625
22912,-4.8828125,12.6953125,-5.859375,-1.46484375
22915,-9.765625,8.30078125,-0.9765625,15.625
22919,-2.9296875,11.23046875,0.48828125,16.11328125
22923,9.27734375,11.71875,4.39453125,8.30078125
22928,14.16015625,6.8359375,6.34765625,-0.48828125
22931,9.765625,11.23046875,3.90625,-10.25390625
22935,0,18.5546875,0.48828125,-2.9296875
22940,3.90625,15.625,-0.48828125,9.765625
22943,11.23046875,10.25390625,-0.9765625,1.46484375
22947,5.859375,7.8125,-3.90625,-14.6484375
22951,-3.41796875,7.8125,-0.9765625,-19.04296875
22955,-11.23046875,10.25390625,5.859375,-1.46484375
22960,-9.27734375,7.8125,8.7890625,19.04296875
22964,-1.46484375,-0.48828125,4.39453125,2.44140625
22967,-3.90625,0.48828125,-2.44140625,-10.7421875
22972,-5.859375,2.44140625,-5.37109375,-7.32421875
22975,-16.6015625,4.39453125,-6.8359375,-3.41796875
22979,-16.6015625,9.765625,-9.27734375,2.9296875
22984,-1.953125,5.859375,-6.8359375,-11.71875
22987,-4.39453125,-3.90625,-7.8125,-21.97265625
22991,-14.6484375,-8.7890625,-16.11328125,-18.06640625
22995,-25.390625,-6.34765625,-19.53125,-2.9296875
22999,-29.296875,-5.859375,-25.390625,-6.34765625
23004,-22.94921875,-6.34765625,-29.296875,-16.11328125
23008,-18.5546875,0.9765625,-28.3203125,-22.94921875
23011,-20.01953125,1.46484375,-28.80859375,-21.97265625
23016,-28.3203125,-1.953125,-27.34375,-5.859375
23019,-29.78515625,-6.34765625,-28.3203125,-11.71875
23023,-23.92578125,-8.7890625,-29.296875,-22.4609375
23028,-24.90234375,-2.9296875,-28.80859375,-20.01953125
23032,-22.94921875,0.9765625,-22.94921875,-21.484375
23035,-22.94921875,-0.48828125,-17.08984375,-10.25390625
23039,-26.85546875,1.46484375,-14.6484375,-6.34765625
23044,-21.484375,1.46484375,-17.578125,-12.6953125
23047,-21.484375,-2.44140625,-20.5078125,-17.578125
23052,-22.94921875,-3.90625,-18.06640625,-21.97265625
23056,-26.3671875,-5.37109375,-18.06640625,-1.953125
23059,-29.296875,-3.90625,-18.5546875,8.30078125
23064,-12.20703125,0,-19.53125,-6.34765625
23067,-5.37109375,0.48828125,-23.4375,-19.04296875
23072,-13.671875,-0.48828125,-25.390625,-15.625
23075,-16.6015625,-3.90625,-18.5546875,0.48828125
23079,-23.4375,-3.90625,-14.6484375,5.859375
23083,-23.92578125,-4.39453125,-17.578125,-6.34765625
23087,-9.765625,0,-15.13671875,-18.06640625
23092,-13.671875,3.90625,-15.13671875,-18.5546875
23096,-25.87890625,-5.859375,-19.53125,-7.32421875
23099,-31.73828125,-7.32421875,-19.53125,-1.953125
23104,-28.80859375,3.90625,-18.5546875,-12.6953125
23107,-16.11328125,3.90625,-18.5546875,-8.30078125
23112,-11.23046875,0.9765625,-19.04296875,-11.71875
23115,-22.94921875,1.953125,-19.04296875,-6.34765625
23119,-26.85546875,6.8359375,-16.6015625,14.16015625
23124,-11.71875,14.6484375,-15.13671875,4.39453125
23127,-3.90625,17.08984375,-17.578125,-8.7890625
23131,-3.41796875,20.01953125,-19.53125,-18.5546875
23135,-13.671875,17.578125,-19.04296875,-8.30078125
23140,-32.2265625,14.6484375,-21.484375,13.671875
23143,-31.73828125,14.16015625,-25.390625,-0.48828125
23147,-21.484375,6.34765625,-27.34375,-16.6015625
23151,-22.94921875,0.9765625,-27.34375,-20.01953125
23156,-28.80859375,1.953125,-25.390625,-18.5546875
23159,-34.1796875,0.9765625,-24.4140625,-13.18359375
23163,-38.57421875,-2.44140625,-25.87890625,-17.578125
23167,-25.87890625,-2.44140625,-26.85546875,-17.08984375
23172,-12.20703125,-3.90625,-29.78515625,-26.3671875
23176,-31.25,-12.20703125,-33.69140625,-22.4609375
23181,-30.2734375,-14.16015625,-28.3203125,-3.41796875
23183,-17.08984375,-13.671875,-28.80859375,-16.11328125
23187,-17.08984375,-14.16015625,-35.15625,-30.76171875
